476
1.03771e+12 1.35628e+30 9.661873611148831e+18 6.200398219117673e+35
1.10090e+12 1.41020e+30 9.712271293370739e+18 6.577387962913144e+35
1.16793e+12 1.46816e+30 9.763338680123406e+18 6.977299019486361e+35
1.23905e+12 1.53060e+30 9.815194939645708e+18 7.401525025104894e+35
1.31449e+12 1.59798e+30 9.867945216027320e+18 7.851544350364799e+35
1.39452e+12 1.67081e+30 9.921683165892637e+18 8.328925252113399e+35
1.47942e+12 1.74961e+30 9.976496341499765e+18 8.835331338613545e+35
1.56949e+12 1.83497e+30 1.003246603175348e+19 9.372527366994764e+35
1.66504e+12 1.92752e+30 1.008966931738580e+19 9.942385393194606e+35
1.76641e+12 2.02795e+30 1.014818001517408e+19 1.054689129582188e+36
1.87395e+12 2.13700e+30 1.020807101366698e+19 1.118815169667664e+36
1.98803e+12 2.25550e+30 1.026941131624518e+19 1.186840130204396e+36
2.10906e+12 2.38432e+30 1.033227185732285e+19 1.259001069034484e+36
2.23746e+12 2.52444e+30 1.039672120850438e+19 1.335549457328337e+36
2.37367e+12 2.67691e+30 1.046282749849660e+19 1.416752055927889e+36
2.51818e+12 2.84289e+30 1.053066224163215e+19 1.502891844972271e+36
2.67148e+12 3.02364e+30 1.060029343427769e+19 1.594269010045553e+36
2.83412e+12 3.22054e+30 1.067179262304973e+19 1.691201988283144e+36
3.00666e+12 3.43510e+30 1.074523383993426e+19 1.794028578082401e+36
3.18971e+12 3.66897e+30 1.082068885988453e+19 1.903107116284627e+36
3.38390e+12 3.92395e+30 1.089823384965918e+19 2.018817726930788e+36
3.58992e+12 4.20203e+30 1.097794928037614e+19 2.141563645942695e+36
3.80848e+12 4.50537e+30 1.105991432901081e+19 2.271772626345976e+36
4.04035e+12 4.83633e+30 1.114421105914614e+19 2.409898428931863e+36
