6.972061000000000508e-01 1.227439583625520747e+01 1.591690999999999985e+04
6.973994000000000026e-01 1.227439583625520747e+01 1.589321999999999935e+04
6.975928000000000129e-01 1.227439583625520747e+01 1.587456999999999971e+04
6.977862999999999705e-01 1.227439583625520747e+01 1.585102000000000044e+04
6.979798000000000391e-01 1.227439583625520747e+01 1.582738999999999942e+04
6.981732999999999967e-01 1.227439583625520747e+01 1.581418000000000029e+04
6.983667999999999543e-01 1.227439583625520747e+01 1.579171999999999935e+04
6.985603999999999703e-01 1.227439583625520747e+01 1.576421999999999935e+04
6.987539999999999862e-01 1.227439583625520747e+01 1.574485000000000036e+04
6.989476999999999496e-01 1.227439583625520747e+01 1.572457999999999993e+04
6.991414000000000240e-01 1.227439583625520747e+01 1.570109000000000015e+04
6.993352000000000457e-01 1.227291877297767897e+01 1.568395000000000073e+04
6.995289000000000090e-01 1.227291877297767897e+01 1.566031999999999971e+04
6.997227999999999781e-01 1.227291877297767897e+01 1.563676000000000022e+04
6.999165999999999999e-01 1.227291877297767897e+01 1.562507999999999993e+04
7.001104999999999690e-01 1.227291877297767897e+01 1.560167000000000007e+04
7.003044999999999964e-01 1.227291877297767897e+01 1.557502000000000044e+04
7.004983999999999655e-01 1.227291877297767897e+01 1.555595999999999913e+04
7.006925000000000514e-01 1.227291877297767897e+01 1.553531999999999971e+04
7.008864999999999679e-01 1.227291877297767897e+01 1.551382999999999993e+04
7.010806000000000537e-01 1.227291877297767897e+01 1.549670000000000073e+04
7.012747000000000286e-01 1.227291877297767897e+01 1.547207999999999993e+04
7.014688999999999508e-01 1.227291877297767897e+01 1.544895999999999913e+04
7.016630999999999840e-01 1.227144170970015047e+01 1.543753000000000065e+04
7.018573000000000173e-01 1.227144170970015047e+01 1.541395000000000073e+04
7.020515999999999979e-01 1.227144170970015047e+01 1.538900000000000000e+04
7.022458999999999785e-01 1.227144170970015047e+01 1.537006999999999971e+04
7.024403000000000175e-01 1.227144170970015047e+01 1.534832999999999993e+04
7.026346999999999454e-01 1.227144170970015047e+01 1.532771999999999935e+04
7.028290999999999844e-01 1.227144170970015047e+01 1.531069000000000051e+04
7.030235999999999708e-01 1.227144170970015047e+01 1.528571999999999935e+04
7.032180999999999571e-01 1.227144170970015047e+01 1.526413999999999942e+04
7.034127000000000018e-01 1.227144170970015047e+01 1.525280999999999949e+04
7.036071999999999882e-01 1.227144170970015047e+01 1.522864999999999964e+04
7.038018999999999803e-01 1.227144170970015047e+01 1.520455999999999949e+04
7.039965000000000250e-01 1.226996464642262374e+01 1.518543000000000029e+04
7.041912000000000171e-01 1.226996464642262374e+01 1.516327000000000044e+04
7.043859999999999566e-01 1.226996464642262374e+01 1.514442000000000007e+04
7.045808000000000071e-01 1.226996464642262374e+01 1.512744000000000051e+04
7.047755999999999466e-01 1.226996464642262374e+01 1.510197999999999956e+04
7.049703999999999970e-01 1.226996464642262374e+01 1.508104999999999927e+04
7.051652999999999949e-01 1.226996464642262374e+01 1.506961000000000058e+04
7.053603000000000511e-01 1.226996464642262374e+01 1.504493000000000029e+04
7.055552000000000490e-01 1.226996464642262374e+01 1.502248999999999978e+04
7.057501999999999942e-01 1.226996464642262374e+01 1.500400000000000000e+04
7.059452999999999978e-01 1.226996464642262374e+01 1.498117000000000007e+04
7.061404000000000014e-01 1.226996464642262374e+01 1.496287000000000080e+04
7.063355000000000050e-01 1.226996464642262374e+01 1.494621999999999935e+04
7.065306000000000086e-01 1.226848758314509524e+01 1.491996999999999935e+04
7.067257999999999596e-01 1.226848758314509524e+01 1.490050000000000000e+04
